seal,d_date,lat,lon,trip_id,trip_number,sst,salinity,current_u,current_v,depth,nearby_seal_count,nearest_seal_distance_km,mean_nearby_distance_km,same_sex_nearby_count,opposite_sex_nearby_count,nearby_male_count,nearby_female_count,social_density_score,sex_code,body_mass,total_length
B37,2013-10-28 19:55:20+00:00,48.14026,-4.50963,2010-13_B37_T0013,13,14.7145,35.1665,0.0751,-0.1245,34.0,0,37.4706,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-28 20:10:16+00:00,48.13404,-4.50444,2010-13_B37_T0013,13,14.7145,35.1665,0.0751,-0.1245,33.0,0,38.3613,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-28 20:23:08+00:00,48.12974,-4.49813,2010-13_B37_T0013,13,14.7145,35.1665,0.0751,-0.1245,32.0,0,39.0232,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-28 21:04:56+00:00,48.12925,-4.48168,2010-13_B37_T0013,13,14.7145,35.1665,0.0751,-0.1245,32.0,0,39.9525,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-28 21:52:16+00:00,48.1278,-4.47317,2010-13_B37_T0013,13,14.7145,35.1665,0.0751,-0.1245,30.0,0,40.5281,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-28 22:19:20+00:00,48.12779,-4.47103,2010-13_B37_T0013,13,14.7145,35.1665,0.0751,-0.1245,30.0,0,40.647,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-28 22:35:04+00:00,48.12802,-4.47043,2010-13_B37_T0013,13,14.7145,35.1665,0.0751,-0.1245,31.0,0,40.6568,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-28 23:33:52+00:00,48.13388,-4.4698,2010-13_B37_T0013,13,14.7145,35.1665,0.0751,-0.1245,33.0,0,40.2605,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-29 00:00:24+00:00,48.14317,-4.48296,2010-13_B37_T0013,13,14.6154,35.1665,0.0751,-0.1245,31.0,0,38.8459,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-29 00:15:52+00:00,48.14864,-4.4904,2010-13_B37_T0013,13,14.6154,35.1665,0.0751,-0.1245,32.0,0,38.0306,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-29 01:07:20+00:00,48.1556,-4.5195,2010-13_B37_T0013,13,14.6154,35.1665,0.0751,-0.1245,26.0,0,35.8879,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-29 01:33:28+00:00,48.14575,-4.52902,2010-13_B37_T0013,13,14.6154,35.1665,0.0751,-0.1245,33.0,0,36.1191,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-29 02:13:24+00:00,48.14667,-4.55505,2010-13_B37_T0013,13,14.6154,35.1695,0.0726,-0.1056,22.0,0,34.5492,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-29 04:22:32+00:00,48.15247,-4.60333,2010-13_B37_T0013,13,14.6154,35.1695,0.0726,-0.1056,26.0,0,31.7913,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-29 04:51:24+00:00,48.1517,-4.61502,2010-13_B37_T0013,13,14.6154,35.1695,0.0726,-0.1056,30.0,0,31.3077,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-29 05:06:40+00:00,48.1525,-4.62329,2010-13_B37_T0013,13,14.6154,35.1695,0.0726,-0.1056,33.0,0,30.8631,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-29 05:20:16+00:00,48.15101,-4.62989,2010-13_B37_T0013,13,14.9718,35.197,0.061,-0.083,36.0,0,30.6904,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-29 05:47:40+00:00,48.14844,-4.63861,2010-13_B37_T0013,13,14.9718,35.197,0.061,-0.083,35.0,0,30.5361,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-29 07:03:52+00:00,48.16891,-4.61557,2010-13_B37_T0013,13,14.6154,35.1695,0.0726,-0.1056,33.0,0,29.8121,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-29 08:34:20+00:00,48.15038,-4.55916,2010-13_B37_T0013,13,14.6154,35.1695,0.0726,-0.1056,19.0,0,34.1265,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-29 09:45:48+00:00,48.12403,-4.54239,2010-13_B37_T0013,13,15.2238,35.1558,-0.0232,-0.1447,36.0,0,37.1349,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-29 09:58:52+00:00,48.12856,-4.53643,2010-13_B37_T0013,13,14.6154,35.1665,0.0751,-0.1245,35.0,0,37.0654,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-29 15:19:52+00:00,48.16601,-4.54167,2010-13_B37_T0013,13,14.6154,35.2062,0.0403,-0.0281,8.0,0,33.8776,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-29 15:47:52+00:00,48.1675,-4.54607,2010-13_B37_T0013,13,14.6154,35.2062,0.0403,-0.0281,3.0,0,33.5251,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-29 16:00:36+00:00,48.16783,-4.55408,2010-13_B37_T0013,13,14.6154,35.2062,0.0403,-0.0281,8.0,0,33.0644,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-29 16:13:40+00:00,48.16889,-4.56053,2010-13_B37_T0013,13,14.6154,35.2062,0.0403,-0.0281,3.0,0,32.2029,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-29 16:52:08+00:00,48.18931,-4.55878,2010-13_B37_T0013,13,14.6154,35.2062,0.0403,-0.0281,10.0,0,30.775,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-29 17:04:40+00:00,48.19459,-4.56254,2010-13_B37_T0013,13,14.6154,35.2062,0.0403,-0.0281,12.0,0,30.1838,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-29 17:16:56+00:00,48.1995,-4.56942,2010-13_B37_T0013,13,14.6154,35.2062,0.0403,-0.0281,16.0,0,29.4286,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-29 17:44:08+00:00,48.21165,-4.58908,2010-13_B37_T0013,13,14.6154,35.2489,0.0482,-0.0226,24.0,0,27.4358,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-29 19:51:52+00:00,48.27152,-4.69327,2010-13_B37_T0013,13,14.9718,35.3145,0.0598,-0.0043,22.0,0,17.2465,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-29 20:32:28+00:00,48.29432,-4.72857,2010-13_B37_T0013,13,14.9718,35.3435,0.0909,0.0195,25.0,0,13.638,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-29 20:45:00+00:00,48.30177,-4.74088,2010-13_B37_T0013,13,14.9718,35.3435,0.0909,0.0195,25.0,0,12.4162,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-29 20:58:44+00:00,48.30992,-4.75409,2010-13_B37_T0013,13,14.9718,35.3435,0.0909,0.0195,25.0,0,11.0976,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-10-29 21:27:20+00:00,48.32749,-4.78633,2010-13_B37_T0013,13,14.9718,35.3435,0.0909,0.0195,14.0,6,8.2803,8.511,6,0,6,0,0.7057,1.0,70,139
B37,2013-10-29 21:51:48+00:00,48.34518,-4.82009,2010-13_B37_T0013,13,14.9718,35.3542,0.1154,0.0134,9.0,5,5.109,5.3749,5,0,5,0,0.9329,1.0,70,139
B37,2013-10-29 22:04:12+00:00,48.35416,-4.83311,2010-13_B37_T0013,13,14.9718,35.3542,0.1154,0.0134,6.0,4,3.7659,4.0751,4,0,4,0,0.9867,1.0,70,139
B37,2013-10-29 22:16:24+00:00,48.35961,-4.84774,2010-13_B37_T0013,13,14.9718,35.3542,0.1154,0.0134,4.0,3,2.5266,2.9248,3,0,3,0,1.0367,1.0,70,139
B37,2013-10-29 22:29:08+00:00,48.36412,-4.85765,2010-13_B37_T0013,13,14.9718,35.3542,0.1154,0.0134,4.0,4,1.8086,2.1787,4,0,4,0,1.86,1.0,70,139
B37,2013-10-29 22:41:20+00:00,48.37218,-4.87278,2010-13_B37_T0013,13,14.9718,35.3542,0.1154,0.0134,2.0,3,0.5634,0.8344,3,0,3,0,3.8444,1.0,70,139
B37,2013-10-29 22:53:20+00:00,48.37065,-4.87908,2010-13_B37_T0013,13,15.1056,35.3511,0.1111,0.0531,1.0,3,0.0724,0.4869,3,0,3,0,16.693,1.0,70,139
B37,2013-10-30 02:53:20+00:00,48.37133,-4.88083,2010-13_B37_T0013,13,15.0812,35.3511,0.1111,0.0531,2.0,6,0.0532,0.8782,6,0,6,0,24.7767,1.0,70,139
B37,2013-10-30 04:53:20+00:00,48.3709,-4.88025,2010-13_B37_T0013,13,15.0812,35.3511,0.1111,0.0531,2.0,7,0.018,1.1489,7,0,7,0,59.9754,1.0,70,139
B37,2013-10-30 08:53:20+00:00,48.37084,-4.88025,2010-13_B37_T0013,13,15.0812,35.3511,0.1111,0.0531,2.0,6,0.1382,0.1758,6,0,6,0,34.8762,1.0,70,139
B37,2013-10-30 10:53:20+00:00,48.37093,-4.88029,2010-13_B37_T0013,13,15.0812,35.3511,0.1111,0.0531,2.0,3,0.0022,0.6563,3,0,3,0,447.1623,1.0,70,139
B37,2013-10-30 22:53:20+00:00,48.37095,-4.88037,2010-13_B37_T0013,13,15.0812,35.3359,0.0879,-0.0549,2.0,3,0.0645,0.1349,3,0,3,0,27.2854,1.0,70,139
B37,2013-10-31 00:46:08+00:00,48.37013,-4.88301,2010-13_B37_T0013,13,15.1564,35.3359,0.0879,-0.0549,1.0,1,1.1077,1.1077,1,0,1,0,0.9027,1.0,70,139
B37,2013-10-31 04:33:00+00:00,48.3704,-4.88122,2010-13_B37_T0013,13,15.1564,35.3359,0.0879,-0.0549,1.0,4,0.5963,1.0881,4,0,4,0,4.5013,1.0,70,139
B37,2013-11-01 07:56:24+00:00,48.36951,-4.87527,2010-13_B37_T0014,14,15.1447,35.3221,0.0885,0.058,1.0,7,0.2925,1.8814,5,2,5,2,11.861,1.0,70,139
B37,2013-11-01 08:09:36+00:00,48.36853,-4.88162,2010-13_B37_T0014,14,15.1447,35.3221,0.0885,0.058,1.0,8,0.2979,1.6658,6,2,6,2,15.7534,1.0,70,139
B37,2013-11-01 09:39:40+00:00,48.37479,-4.88061,2010-13_B37_T0014,14,15.1447,35.3221,0.0885,0.058,2.0,7,0.3882,1.2955,6,1,6,1,13.9625,1.0,70,139
B37,2013-11-01 11:02:28+00:00,48.37688,-4.88572,2010-13_B37_T0014,14,14.7414,35.3389,0.1325,0.0879,4.0,7,0.6039,0.7135,7,0,7,0,9.9592,1.0,70,139
B37,2013-11-01 11:14:36+00:00,48.37839,-4.88588,2010-13_B37_T0014,14,14.7414,35.3389,0.1325,0.0879,4.0,6,0.7571,0.8559,6,0,6,0,7.0939,1.0,70,139
B37,2013-11-01 11:28:28+00:00,48.37965,-4.88508,2010-13_B37_T0014,14,14.7414,35.3389,0.1325,0.0879,1.0,5,0.8514,0.9222,5,0,5,0,5.4463,1.0,70,139
B37,2013-11-01 11:58:12+00:00,48.38101,-4.85437,2010-13_B37_T0014,14,14.5793,35.3282,0.1416,0.069,9.0,4,2.1068,2.1605,4,0,4,0,1.8519,1.0,70,139
B37,2013-11-01 12:13:32+00:00,48.38376,-4.83593,2010-13_B37_T0014,14,14.5793,35.3191,0.2545,-0.097,16.0,4,3.4805,3.5256,4,0,4,0,1.1347,1.0,70,139
B37,2013-11-01 12:40:56+00:00,48.39076,-4.81079,2010-13_B37_T0014,14,14.5793,35.3191,0.2545,-0.097,21.0,4,5.536,5.5525,4,0,4,0,0.7204,1.0,70,139
B37,2013-11-01 13:21:20+00:00,48.39239,-4.77871,2010-13_B37_T0014,14,14.5793,35.2916,0.2448,-0.0452,7.0,3,7.843,7.8739,3,0,3,0,0.381,1.0,70,139
B37,2013-11-01 14:59:36+00:00,48.3612,-4.78599,2010-13_B37_T0014,14,15.0031,35.3053,0.1495,-0.0928,1.0,5,7.0298,7.1166,5,0,5,0,0.7026,1.0,70,139
B37,2013-11-01 15:25:32+00:00,48.35416,-4.78173,2010-13_B37_T0014,14,15.0031,35.3053,0.1495,-0.0928,4.0,4,7.4803,7.5715,4,0,4,0,0.5283,1.0,70,139
B37,2013-11-01 16:18:40+00:00,48.32406,-4.77148,2010-13_B37_T0014,14,15.0031,35.3053,0.1495,-0.0928,10.0,3,9.4953,9.5058,3,0,3,0,0.3156,1.0,70,139
B37,2013-11-01 17:21:04+00:00,48.3,-4.73576,2010-13_B37_T0014,14,15.0031,35.3053,0.1495,-0.0928,23.0,0,13.1822,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-01 17:36:16+00:00,48.2952,-4.72682,2010-13_B37_T0014,14,15.0031,35.3053,0.1495,-0.0928,25.0,0,14.0635,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-01 18:05:04+00:00,48.2821,-4.7088,2010-13_B37_T0014,14,15.0031,35.2718,-0.0171,-0.0293,28.0,0,16.0783,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-01 18:18:52+00:00,48.27443,-4.70119,2010-13_B37_T0014,14,15.0031,35.2367,0.0153,-0.0177,31.0,0,17.0503,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-01 18:33:36+00:00,48.26824,-4.69377,2010-13_B37_T0014,14,15.0031,35.2367,0.0153,-0.0177,19.0,0,17.9113,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-01 18:46:52+00:00,48.26189,-4.68837,2010-13_B37_T0014,14,15.0031,35.2367,0.0153,-0.0177,28.0,0,18.6722,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-01 19:13:36+00:00,48.24806,-4.67052,2010-13_B37_T0014,14,15.0031,35.2367,0.0153,-0.0177,32.0,0,38.953,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-01 19:25:48+00:00,48.24189,-4.66449,2010-13_B37_T0014,14,15.0031,35.2367,0.0153,-0.0177,30.0,0,39.6782,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-01 19:51:04+00:00,48.2293,-4.65467,2010-13_B37_T0014,14,15.0031,35.2367,0.0153,-0.0177,30.0,0,39.4534,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-01 20:47:00+00:00,48.20686,-4.64629,2010-13_B37_T0014,14,15.0031,35.1894,0.0311,0.0299,30.0,0,41.3468,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-01 21:39:36+00:00,48.19869,-4.6569,2010-13_B37_T0014,14,15.0031,35.1894,0.0311,0.0299,31.0,0,41.7997,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-01 21:52:20+00:00,48.19468,-4.65532,2010-13_B37_T0014,14,15.0031,35.1894,0.0311,0.0299,32.0,0,42.2591,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-01 22:04:24+00:00,48.18884,-4.65481,2010-13_B37_T0014,14,15.0031,35.1894,0.0311,0.0299,33.0,0,42.553,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-01 22:20:08+00:00,48.18124,-4.65298,2010-13_B37_T0014,14,15.0031,35.1894,0.0311,0.0299,33.0,0,43.0693,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-01 22:32:08+00:00,48.17575,-4.64655,2010-13_B37_T0014,14,15.0031,35.1894,0.0311,0.0299,35.0,0,27.9256,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-01 22:44:36+00:00,48.17182,-4.63576,2010-13_B37_T0014,14,15.0031,35.1894,0.0311,0.0299,31.0,0,28.199,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-01 22:56:36+00:00,48.1688,-4.62391,2010-13_B37_T0014,14,14.588,35.1604,0.0537,0.0067,33.0,0,28.4516,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-01 23:09:36+00:00,48.16758,-4.61951,2010-13_B37_T0014,14,14.588,35.1604,0.0537,0.0067,33.0,0,28.7433,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-01 23:23:40+00:00,48.16298,-4.60882,2010-13_B37_T0014,14,14.588,35.1604,0.0537,0.0067,30.0,0,29.555,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-01 23:51:56+00:00,48.1578,-4.59957,2010-13_B37_T0014,14,14.588,35.1604,0.0537,0.0067,24.0,0,29.7743,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-02 03:01:52+00:00,48.15356,-4.52895,2010-13_B37_T0014,14,14.5168,35.1497,0.0635,-0.0092,26.0,0,35.3269,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-02 04:05:44+00:00,48.17186,-4.53975,2010-13_B37_T0014,14,14.5168,35.1497,0.0635,-0.0092,5.0,0,33.4715,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-02 09:38:20+00:00,48.15994,-4.5516,2010-13_B37_T0014,14,14.5168,35.1604,0.0537,0.0067,20.0,0,33.7998,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-02 10:18:00+00:00,48.15715,-4.56832,2010-13_B37_T0014,14,14.5168,35.1604,0.0537,0.0067,20.0,0,33.1484,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-02 10:59:12+00:00,48.16597,-4.55993,2010-13_B37_T0014,14,14.5168,35.1604,0.0537,0.0067,11.0,0,30.3828,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-02 11:11:44+00:00,48.16682,-4.55548,2010-13_B37_T0014,14,14.5168,35.1604,0.0537,0.0067,1.0,0,30.5221,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-02 11:36:48+00:00,48.16779,-4.54452,2010-13_B37_T0014,14,14.5168,35.1604,0.0537,0.0067,-0.0,0,30.9725,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-02 11:56:24+00:00,48.16901,-4.54008,2010-13_B37_T0014,14,14.5168,35.1497,0.0635,-0.0092,1.0,0,31.0909,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-02 12:59:48+00:00,48.16898,-4.53965,2010-13_B37_T0014,14,14.5168,35.165,0.0977,-0.108,1.0,0,25.8057,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-02 14:06:00+00:00,48.16952,-4.54083,2010-13_B37_T0014,14,14.5168,35.165,0.0977,-0.108,1.0,0,20.6121,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-02 14:33:20+00:00,48.16969,-4.54152,2010-13_B37_T0014,14,14.5168,35.165,0.0977,-0.108,1.0,0,20.5634,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-02 15:14:40+00:00,48.16896,-4.54123,2010-13_B37_T0014,14,14.5168,35.165,0.0977,-0.108,1.0,0,16.9715,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-02 15:54:04+00:00,48.16836,-4.54675,2010-13_B37_T0014,14,14.5168,35.1665,0.0873,-0.0745,3.0,0,16.7446,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-02 17:20:32+00:00,48.15498,-4.54529,2010-13_B37_T0014,14,14.5168,35.1665,0.0873,-0.0745,18.0,0,11.7458,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-02 17:34:04+00:00,48.15702,-4.53891,2010-13_B37_T0014,14,14.5168,35.165,0.0977,-0.108,21.0,0,11.897,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-02 18:42:56+00:00,48.15046,-4.52392,2010-13_B37_T0014,14,14.5168,35.165,0.0977,-0.108,28.0,0,13.1955,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-02 18:55:08+00:00,48.14594,-4.52894,2010-13_B37_T0014,14,14.5168,35.165,0.0977,-0.108,29.0,0,52.7767,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-02 19:08:32+00:00,48.14351,-4.53557,2010-13_B37_T0014,14,14.5168,35.165,0.0977,-0.108,30.0,1,9.2083,9.2083,1,0,1,0,0.1086,1.0,70,139
B37,2013-11-02 19:22:08+00:00,48.14325,-4.54348,2010-13_B37_T0014,14,14.5168,35.1665,0.0873,-0.0745,29.0,1,8.8686,8.8686,1,0,1,0,0.1128,1.0,70,139
B37,2013-11-02 20:00:08+00:00,48.14863,-4.5636,2010-13_B37_T0014,14,14.5168,35.1665,0.0873,-0.0745,20.0,3,6.4218,7.1375,3,0,3,0,0.4226,1.0,70,139
B37,2013-11-02 20:27:48+00:00,48.15065,-4.57801,2010-13_B37_T0014,14,14.5168,35.1665,0.0873,-0.0745,19.0,3,5.7315,6.4651,3,0,3,0,0.4672,1.0,70,139
B37,2013-11-02 20:54:24+00:00,48.15287,-4.58965,2010-13_B37_T0014,14,14.5168,35.1665,0.0873,-0.0745,24.0,4,4.7448,5.6488,4,0,4,0,0.7191,1.0,70,139
B37,2013-11-02 21:24:00+00:00,48.15609,-4.59881,2010-13_B37_T0014,14,14.5168,35.1665,0.0873,-0.0745,24.0,4,3.2827,4.5077,4,0,4,0,0.9261,1.0,70,139
B37,2013-11-02 21:36:00+00:00,48.1529,-4.60725,2010-13_B37_T0014,14,14.5168,35.1665,0.0873,-0.0745,27.0,4,2.2683,3.803,4,0,4,0,1.1529,1.0,70,139
B37,2013-11-02 22:14:32+00:00,48.15132,-4.62839,2010-13_B37_T0014,14,14.9318,35.1939,0.0598,-0.0519,35.0,4,2.9793,3.664,4,0,4,0,1.1292,1.0,70,139
B37,2013-11-02 22:28:20+00:00,48.14765,-4.6326,2010-13_B37_T0014,14,14.9318,35.1939,0.0598,-0.0519,34.0,4,3.4928,4.1573,4,0,4,0,0.987,1.0,70,139
B37,2013-11-02 23:20:52+00:00,48.14335,-4.63626,2010-13_B37_T0014,14,14.9318,35.1939,0.0598,-0.0519,34.0,4,4.0405,4.8034,4,0,4,0,0.8522,1.0,70,139
B37,2013-11-02 23:32:56+00:00,48.14215,-4.64095,2010-13_B37_T0014,14,14.9318,35.1939,0.0598,-0.0519,34.0,4,4.5172,5.8802,4,0,4,0,0.7009,1.0,70,139
B37,2013-11-03 01:07:00+00:00,48.13472,-4.60067,2010-13_B37_T0014,14,14.3332,35.1665,0.0873,-0.0745,33.0,6,4.528,6.0356,6,0,6,0,1.0251,1.0,70,139
B37,2013-11-03 01:32:16+00:00,48.12255,-4.58486,2010-13_B37_T0014,14,14.8664,35.1299,-0.0293,-0.1196,41.0,5,4.4925,5.4221,5,0,5,0,0.9339,1.0,70,139
B37,2013-11-03 02:57:32+00:00,48.11544,-4.55246,2010-13_B37_T0014,14,14.8664,35.1299,-0.0293,-0.1196,36.0,0,50.8009,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-03 05:02:28+00:00,48.12629,-4.52361,2010-13_B37_T0014,14,14.3332,35.165,0.0977,-0.108,34.0,0,212.2857,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-03 05:47:44+00:00,48.1394,-4.53006,2010-13_B37_T0014,14,14.3332,35.165,0.0977,-0.108,35.0,0,20.0,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-03 09:31:52+00:00,48.15835,-4.57254,2010-13_B37_T0014,14,14.3332,35.1665,0.0873,-0.0745,17.0,4,2.4163,3.2705,4,0,4,0,1.2882,1.0,70,139
B37,2013-11-03 09:44:08+00:00,48.16232,-4.56555,2010-13_B37_T0014,14,14.3332,35.1665,0.0873,-0.0745,19.0,4,2.482,3.0845,4,0,4,0,1.3606,1.0,70,139
B37,2013-11-03 09:57:08+00:00,48.16674,-4.55842,2010-13_B37_T0014,14,14.3332,35.1665,0.0873,-0.0745,3.0,4,1.9759,3.2655,4,0,4,0,1.3575,1.0,70,139
B37,2013-11-03 10:10:12+00:00,48.16745,-4.54925,2010-13_B37_T0014,14,14.3332,35.1665,0.0873,-0.0745,3.0,3,2.0781,3.2198,3,0,3,0,1.0124,1.0,70,139
B37,2013-11-03 10:54:08+00:00,48.16873,-4.54065,2010-13_B37_T0014,14,14.3332,35.165,0.0977,-0.108,1.0,3,1.7744,2.7201,3,0,3,0,1.2424,1.0,70,139
B37,2013-11-03 13:39:36+00:00,48.17035,-4.54077,2010-13_B37_T0014,14,14.3332,35.1772,0.0818,-0.1196,1.0,3,1.4909,1.5588,3,0,3,0,1.9272,1.0,70,139
B37,2013-11-03 17:11:24+00:00,48.16233,-4.53152,2010-13_B37_T0014,14,14.3332,35.1772,0.0818,-0.1196,22.0,4,2.666,3.2218,4,0,4,0,1.2727,1.0,70,139
B37,2013-11-03 17:38:00+00:00,48.15504,-4.52262,2010-13_B37_T0014,14,14.3332,35.1772,0.0818,-0.1196,24.0,4,3.7113,5.1845,4,0,4,0,0.8013,1.0,70,139
B37,2013-11-03 17:51:12+00:00,48.15552,-4.52393,2010-13_B37_T0014,14,14.3332,35.1772,0.0818,-0.1196,24.0,4,3.6084,5.0784,4,0,4,0,0.8194,1.0,70,139
B37,2013-11-03 18:19:28+00:00,48.1549,-4.51801,2010-13_B37_T0014,14,14.3332,35.1772,0.0818,-0.1196,26.0,6,5.4004,6.9818,6,0,6,0,0.8841,1.0,70,139
B37,2013-11-03 20:10:16+00:00,48.12656,-4.50647,2010-13_B37_T0014,14,14.3332,35.1772,0.0818,-0.1196,32.0,0,11.8909,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-03 21:05:40+00:00,48.12882,-4.52972,2010-13_B37_T0014,14,14.3332,35.1772,0.0818,-0.1196,34.0,0,11.5961,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-03 21:52:04+00:00,48.13991,-4.54332,2010-13_B37_T0014,14,14.3332,35.1741,0.0751,-0.0916,34.0,0,10.993,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-03 22:04:12+00:00,48.14388,-4.54443,2010-13_B37_T0014,14,14.3332,35.1741,0.0751,-0.0916,29.0,0,10.5482,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-03 22:19:24+00:00,48.14664,-4.55273,2010-13_B37_T0014,14,14.3332,35.1741,0.0751,-0.0916,21.0,0,11.1019,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-03 23:00:16+00:00,48.15108,-4.56711,2010-13_B37_T0014,14,14.3332,35.1741,0.0751,-0.0916,20.0,0,12.0687,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-03 23:12:16+00:00,48.15361,-4.57531,2010-13_B37_T0014,14,14.3332,35.1741,0.0751,-0.0916,19.0,0,12.4921,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-03 23:30:04+00:00,48.15625,-4.58346,2010-13_B37_T0014,14,14.3332,35.1741,0.0751,-0.0916,24.0,0,12.0003,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-04 01:05:56+00:00,48.16508,-4.60305,2010-13_B37_T0014,14,14.2699,35.1741,0.0751,-0.0916,25.0,0,12.066,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-04 01:36:08+00:00,48.16791,-4.60328,2010-13_B37_T0014,14,14.2699,35.1741,0.0751,-0.0916,25.0,0,11.7662,20.0,0,0,0,0,0.0,1.0,70,139
B37,2013-11-04 03:52:48+00:00,48.22903,-4.65795,2010-13_B37_T0014,14,14.6918,35.2916,0.0714,-0.1044,32.0,2,7.8501,7.8582,2,0,2,0,0.2545,1.0,70,139
B37,2013-11-04 04:19:52+00:00,48.23788,-4.66999,2010-13_B37_T0014,14,14.6918,35.2916,0.0714,-0.1044,29.0,1,7.3942,7.3942,1,0,1,0,0.1352,1.0,70,139
B37,2013-11-04 04:34:32+00:00,48.24365,-4.67613,2010-13_B37_T0014,14,14.6918,35.2916,0.0714,-0.1044,33.0,0,20.7183,20.0,0,0,0,0,0.0,1.0,70,139
